image_filename,camera_id,num_boxes_total,num_weapon_boxes,num_excluded_boxes,num_unknown_boxes,has_weapon_after_mapping
Cam5-From09-30-04To09-30-42-Guns_x264_frame_37.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_38.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_39.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_4.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_40.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_41.jpg,cam5,2,2,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_42.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_43.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_44.jpg,cam5,2,2,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_45.jpg,cam5,2,2,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_46.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_47.jpg,cam5,2,2,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_48.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_49.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_5.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_50.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_51.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_52.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_53.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_54.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_55.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_56.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_57.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_58.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_59.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_6.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_60.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_61.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_62.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_63.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_64.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_65.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_66.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_67.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_68.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_69.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_7.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_70.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_71.jpg,cam5,2,2,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_72.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_73.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_74.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_75.jpg,cam5,2,2,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_76.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_77.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_78.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_79.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_8.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_80.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_81.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_82.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_83.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_84.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_85.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_86.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_87.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_88.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_89.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_9.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_90.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_91.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_92.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_93.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_94.jpg,cam5,0,0,0,0,0
Cam5-From09-30-04To09-30-42-Guns_x264_frame_95.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_96.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_97.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_98.jpg,cam5,1,1,0,0,1
Cam5-From09-30-04To09-30-42-Guns_x264_frame_99.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_1.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_10.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_11.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_12.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_13.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_14.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_15.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_16.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_17.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_18.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_19.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_2.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_20.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_21.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_22.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_23.jpg,cam5,4,3,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_24.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_25.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_26.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_27.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_28.jpg,cam5,4,3,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_29.jpg,cam5,4,3,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_3.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_30.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_31.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_32.jpg,cam5,4,3,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_33.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_34.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_35.jpg,cam5,6,5,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_36.jpg,cam5,6,5,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_37.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_38.jpg,cam5,4,3,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_39.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_4.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_40.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_41.jpg,cam5,5,4,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_42.jpg,cam5,3,2,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_43.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_44.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_45.jpg,cam5,3,3,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_46.jpg,cam5,3,3,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_47.jpg,cam5,3,3,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_48.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_49.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_5.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_50.jpg,cam5,3,3,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_51.jpg,cam5,4,4,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_52.jpg,cam5,3,3,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_53.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_54.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_55.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_56.jpg,cam5,3,3,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_57.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_58.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_59.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_6.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_60.jpg,cam5,0,0,0,0,0
Cam5-From09-32-26To09-33-10-Guns_x264_frame_61.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_62.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_63.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_64.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_65.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_66.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_67.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_68.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_69.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_7.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_70.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_71.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_72.jpg,cam5,2,2,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_73.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_74.jpg,cam5,1,1,0,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_8.jpg,cam5,2,1,1,0,1
Cam5-From09-32-26To09-33-10-Guns_x264_frame_9.jpg,cam5,2,1,1,0,1
Cam5-From09-46-24To09-47-02_x264_frame_1.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_10.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_11.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_12.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_13.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_14.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_15.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_16.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_17.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_18.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_19.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_2.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_20.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_21.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_22.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_23.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_24.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_25.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_26.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_27.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_28.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_29.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_3.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_30.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_31.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_32.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_33.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_34.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_35.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_36.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_37.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_38.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_39.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_4.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_40.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_41.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_42.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_43.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_44.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_5.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_6.jpg,cam5,0,0,0,0,0
Cam5-From09-46-24To09-47-02_x264_frame_7.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_8.jpg,cam5,1,1,0,0,1
Cam5-From09-46-24To09-47-02_x264_frame_9.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_1.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_10.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_100.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_101.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_102.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_103.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_104.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_105.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_106.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_107.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_108.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_109.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_11.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_110.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_111.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_112.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_113.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_114.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_115.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_116.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_117.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_118.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_119.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_12.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_120.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_121.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_122.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_123.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_124.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_125.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_126.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_127.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_128.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_129.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_13.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_130.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_131.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_132.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_133.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_134.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_135.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_136.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_137.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_138.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_139.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_14.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_140.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_141.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_15.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_16.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_17.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_18.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_19.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_2.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_20.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_21.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_22.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_23.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_24.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_25.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_26.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_27.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_28.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_29.jpg,cam5,0,0,0,0,0
Cam5-From09-47-49To09-48-30_x264_frame_3.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_30.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_31.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_32.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_33.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_34.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_35.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_36.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_37.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_38.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_39.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_4.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_40.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_41.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_42.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_43.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_44.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_45.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_46.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_47.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_48.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_49.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_5.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_50.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_51.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_52.jpg,cam5,3,3,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_53.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_54.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_55.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_56.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_57.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_58.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_59.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_6.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_60.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_61.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_62.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_63.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_64.jpg,cam5,1,1,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_65.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_66.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_67.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_68.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_69.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_7.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_70.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_71.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_72.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_73.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_74.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_75.jpg,cam5,2,2,0,0,1
Cam5-From09-47-49To09-48-30_x264_frame_76.jpg,cam5,2,2,0,0,1
